date,S,K,T,type,price
2023-01-23,3349.950000,4019.940000,0.493151,P,621.547308
2023-01-24,3364.000000,2691.200000,0.082192,C,683.848686
2023-01-24,3364.000000,2691.200000,0.082192,P,0.011654
2023-01-24,3364.000000,3027.600000,0.082192,C,352.757867
2023-01-24,3364.000000,3027.600000,0.082192,P,3.941206
2023-01-24,3364.000000,3364.000000,0.082192,C,94.146561
2023-01-24,3364.000000,3364.000000,0.082192,P,80.350271
2023-01-24,3364.000000,3700.400000,0.082192,C,8.346112
2023-01-24,3364.000000,3700.400000,0.082192,P,329.570194
2023-01-24,3364.000000,4036.800000,0.082192,C,0.221743
2023-01-24,3364.000000,4036.800000,0.082192,P,656.466195
2023-01-24,3364.000000,2691.200000,0.246575,C,708.008009
2023-01-24,3364.000000,2691.200000,0.246575,P,2.232523
2023-01-24,3364.000000,3027.600000,0.246575,C,400.772797
2023-01-24,3364.000000,3027.600000,0.246575,P,27.275375
2023-01-24,3364.000000,3364.000000,0.246575,C,171.656181
2023-01-24,3364.000000,3364.000000,0.246575,P,130.436823
2023-01-24,3364.000000,3700.400000,0.246575,C,52.950022
2023-01-24,3364.000000,3700.400000,0.246575,P,344.008727
2023-01-24,3364.000000,4036.800000,0.246575,C,11.821407
2023-01-24,3364.000000,4036.800000,0.246575,P,635.158177
2023-01-24,3364.000000,2691.200000,0.493151,C,750.522223
2023-01-24,3364.000000,2691.200000,0.493151,P,12.175301
2023-01-24,3364.000000,3027.600000,0.493151,C,468.674660
2023-01-24,3364.000000,3027.600000,0.493151,P,58.534373
2023-01-24,3364.000000,3364.000000,0.493151,C,254.421910
2023-01-24,3364.000000,3364.000000,0.493151,P,172.488257
2023-01-24,3364.000000,3700.400000,0.493151,C,119.588022
2023-01-24,3364.000000,3700.400000,0.493151,P,365.861004
2023-01-24,3364.000000,4036.800000,0.493151,C,49.147953
2023-01-24,3364.000000,4036.800000,0.493151,P,623.627570
2023-01-25,3356.620000,2685.296000,0.082192,C,682.336820
2023-01-25,3356.620000,2685.296000,0.082192,P,0.000002
2023-01-25,3356.620000,3020.958000,0.082192,C,348.303736
2023-01-25,3356.620000,3020.958000,0.082192,P,0.252315
2023-01-25,3356.620000,3356.620000,0.082192,C,64.996117
2023-01-25,3356.620000,3356.620000,0.082192,P,51.230094
2023-01-25,3356.620000,3692.282000,0.082192,C,0.966169
2023-01-25,3356.620000,3692.282000,0.082192,P,321.485544
2023-01-25,3356.620000,4027.944000,0.082192,C,0.000674
2023-01-25,3356.620000,4027.944000,0.082192,P,654.805446
2023-01-25,3356.620000,2685.296000,0.246575,C,704.278794
2023-01-25,3356.620000,2685.296000,0.246575,P,0.051650
2023-01-25,3356.620000,3020.958000,0.246575,C,378.601089
2023-01-25,3356.620000,3020.958000,0.246575,P,5.923052
2023-01-25,3356.620000,3356.620000,0.246575,C,121.688285
2023-01-25,3356.620000,3356.620000,0.246575,P,80.559354
2023-01-25,3356.620000,3692.282000,0.246575,C,17.762677
2023-01-25,3356.620000,3692.282000,0.246575,P,308.182853
2023-01-25,3356.620000,4027.944000,0.246575,C,1.104415
2023-01-25,3356.620000,4027.944000,0.246575,P,623.073698
2023-01-25,3356.620000,2685.296000,0.493151,C,737.759724
2023-01-25,3356.620000,2685.296000,0.493151,P,1.032600
2023-01-25,3356.620000,3020.958000,0.493151,C,426.961103
2023-01-25,3356.620000,3020.958000,0.493151,P,17.720588
2023-01-25,3356.620000,3356.620000,0.493151,C,184.863018
2023-01-25,3356.620000,3356.620000,0.493151,P,103.109112
2023-01-25,3356.620000,3692.282000,0.493151,C,55.726793
2023-01-25,3356.620000,3692.282000,0.493151,P,301.459497
2023-01-25,3356.620000,4027.944000,0.493151,C,11.623244
2023-01-25,3356.620000,4027.944000,0.493151,P,584.842557
2023-01-26,3357.390000,2685.912000,0.082192,C,682.493345
2023-01-26,3357.390000,2685.912000,0.082192,P,0.000000
2023-01-26,3357.390000,3021.651000,0.082192,C,348.131263
2023-01-26,3357.390000,3021.651000,0.082192,P,0.000000
2023-01-26,3357.390000,3357.390000,0.082192,C,32.083813
2023-01-26,3357.390000,3357.390000,0.082192,P,18.314632
2023-01-26,3357.390000,3693.129000,0.082192,C,0.000004
2023-01-26,3357.390000,3693.129000,0.082192,P,320.592905
2023-01-26,3357.390000,4028.868000,0.082192,C,0.000000
2023-01-26,3357.390000,4028.868000,0.082192,P,654.954983
2023-01-26,3357.390000,2685.912000,0.246575,C,704.388693
2023-01-26,3357.390000,2685.912000,0.246575,P,0.000000
2023-01-26,3357.390000,3021.651000,0.246575,C,372.766212
2023-01-26,3357.390000,3021.651000,0.246575,P,0.002683
2023-01-26,3357.390000,3357.390000,0.246575,C,66.117840
2023-01-26,3357.390000,3357.390000,0.246575,P,24.979474
2023-01-26,3357.390000,3693.129000,0.246575,C,0.160941
2023-01-26,3357.390000,3693.129000,0.246575,P,290.647738
2023-01-26,3357.390000,4028.868000,0.246575,C,0.000001
2023-01-26,3357.390000,4028.868000,0.246575,P,622.111962
2023-01-26,3357.390000,2685.912000,0.493151,C,736.896128
2023-01-26,3357.390000,2685.912000,0.493151,P,0.000000
